campaign_id,customer_id,campaign_date,campaign_type,reward_type,reward_value,campaign_cost,sent,delivered,clicked,redeemed,redemption_date
CAMP04564,C0142,30-06-2026,Discount,Percentage Discount,15,23.25,1,1,1,0,
CAMP04565,C0111,27-02-2025,Festival,Percentage Discount,15,27.25,1,1,0,0,
CAMP04566,C0623,27-08-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP04567,C0163,17-06-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP04568,C0839,17-09-2024,Discount,Percentage Discount,5,19.75,1,1,0,0,
CAMP04569,C0892,13-07-2026,Festival,Percentage Discount,20,29,1,1,0,0,
CAMP04570,C0121,13-08-2026,Festival,Percentage Discount,10,25.5,1,1,0,0,
CAMP04571,C0378,15-07-2026,Birthday,Percentage Discount,15,20.25,1,1,1,0,
CAMP04572,C0167,14-02-2026,New Product,Free Item,1,23,1,1,1,0,
CAMP04573,C0983,14-08-2026,Birthday,Percentage Discount,15,20.25,1,1,1,1,26-08-2026
CAMP04574,C0151,09-12-2025,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP04575,C0258,16-08-2026,Festival,Percentage Discount,30,32.5,1,1,1,0,
CAMP04576,C0330,03-08-2025,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP04577,C0707,26-02-2026,Win-back,Percentage Discount,25,32.75,1,1,0,0,
CAMP04578,C0274,15-09-2024,Loyalty,Points,50,14,1,1,0,0,
CAMP04579,C0658,02-05-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP04580,C0015,12-05-2026,Win-back,Percentage Discount,15,29.25,1,1,1,1,21-05-2026
CAMP04581,C0987,22-08-2026,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP04582,C0697,01-06-2024,Loyalty,Points,50,14,1,1,1,0,
CAMP04583,C0904,31-03-2024,Loyalty,Points,50,14,1,1,0,0,
CAMP04584,C0101,14-07-2026,Discount,Percentage Discount,15,23.25,1,1,0,0,
CAMP04585,C0289,25-12-2025,Festival,Percentage Discount,25,30.75,1,1,0,0,
CAMP04586,C0924,21-08-2026,Loyalty,Points,150,18,1,1,1,0,
CAMP04587,C0836,06-01-2026,Win-back,Percentage Discount,15,29.25,1,1,0,0,
CAMP04588,C0028,15-10-2025,Festival,Percentage Discount,10,25.5,1,1,1,0,
CAMP04589,C0438,14-08-2026,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP04590,C0725,29-08-2026,Loyalty,Points,150,18,1,1,0,0,
CAMP04591,C0593,28-07-2026,Birthday,Percentage Discount,15,20.25,1,1,0,0,
CAMP04592,C0037,12-08-2025,Loyalty,Points,250,22,1,1,0,0,
CAMP04593,C0782,19-05-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP04594,C0247,23-07-2025,Discount,Percentage Discount,20,25,1,0,0,0,
CAMP04595,C0757,16-12-2025,Loyalty,Points,250,22,1,1,1,0,
CAMP04596,C0400,04-08-2026,Festival,Percentage Discount,20,29,1,1,0,0,
CAMP04597,C0409,11-08-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP04598,C0425,22-09-2024,Win-back,Percentage Discount,20,31,1,1,0,0,
CAMP04599,C0117,13-08-2026,Discount,Percentage Discount,5,19.75,1,1,0,0,
CAMP04600,C0549,21-03-2026,Win-back,Percentage Discount,15,29.25,1,1,1,0,
CAMP04601,C0716,23-02-2026,Win-back,Percentage Discount,20,31,1,1,0,0,
CAMP04602,C0304,08-07-2025,Discount,Percentage Discount,5,19.75,1,1,0,0,
CAMP04603,C0716,10-04-2025,Loyalty,Points,100,16,1,1,0,0,
CAMP04604,C0750,01-08-2026,Discount,Percentage Discount,20,25,1,1,1,0,
CAMP04605,C0689,07-04-2026,New Product,Free Item,1,23,1,1,1,1,18-04-2026
CAMP04606,C0489,14-02-2025,Loyalty,Points,250,22,1,1,0,0,
CAMP04607,C0601,11-11-2025,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP04608,C0467,01-07-2025,Loyalty,Points,100,16,1,1,0,0,
CAMP04609,C0830,06-04-2026,Win-back,Percentage Discount,10,27.5,1,1,0,0,
CAMP04610,C0717,09-07-2025,New Product,Free Item,1,23,1,1,1,0,
CAMP04611,C0736,03-08-2025,Loyalty,Points,100,16,1,1,0,0,
CAMP04612,C0244,30-05-2026,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP04613,C0730,01-08-2026,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP04614,C0662,07-06-2026,Win-back,Percentage Discount,10,27.5,1,1,0,0,
CAMP04615,C0898,23-07-2024,Loyalty,Points,150,18,1,1,0,0,
CAMP04616,C0241,13-08-2026,Festival,Percentage Discount,25,30.75,1,1,1,0,
CAMP04617,C0962,03-11-2025,Discount,Percentage Discount,5,19.75,1,1,0,0,
CAMP04618,C0998,08-09-2024,Discount,Percentage Discount,10,21.5,1,1,1,1,19-09-2024
CAMP04619,C0406,21-02-2026,Loyalty,Points,150,18,1,1,0,0,
CAMP04620,C0015,13-04-2026,Discount,Percentage Discount,20,25,1,1,1,0,
CAMP04621,C0362,26-08-2026,Loyalty,Points,150,18,1,1,0,0,
CAMP04622,C0998,19-11-2025,Festival,Percentage Discount,10,25.5,1,1,1,0,
CAMP04623,C0034,18-08-2026,Festival,Percentage Discount,20,29,1,1,0,0,
CAMP04624,C0640,31-07-2026,Win-back,Percentage Discount,10,27.5,1,1,1,0,
CAMP04625,C0201,26-07-2026,Festival,Percentage Discount,30,32.5,1,1,1,0,
CAMP04626,C0672,05-07-2025,Discount,Percentage Discount,15,23.25,1,1,1,0,
CAMP04627,C0360,15-08-2024,Win-back,Percentage Discount,20,31,1,1,1,0,
CAMP04628,C0975,19-11-2025,Festival,Percentage Discount,15,27.25,1,1,0,0,
CAMP04629,C0540,03-06-2026,Win-back,Percentage Discount,20,31,1,1,0,0,
CAMP04630,C0955,19-02-2025,Win-back,Percentage Discount,10,27.5,1,0,0,0,
CAMP04631,C0886,29-03-2026,Loyalty,Points,50,14,1,1,0,0,
CAMP04632,C0702,01-05-2026,Win-back,Percentage Discount,10,27.5,1,1,0,0,
CAMP04633,C0650,24-02-2026,Win-back,Percentage Discount,15,29.25,1,1,1,0,
CAMP04634,C0887,02-10-2024,Win-back,Percentage Discount,15,29.25,1,1,0,0,
CAMP04635,C0087,12-05-2025,Loyalty,Points,250,22,1,1,1,0,
CAMP04636,C0831,12-08-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP04637,C0096,24-08-2026,Festival,Percentage Discount,10,25.5,1,1,0,0,
CAMP04638,C0734,21-07-2026,Festival,Percentage Discount,25,30.75,1,1,0,0,
CAMP04639,C0821,17-09-2023,Discount,Percentage Discount,15,23.25,1,1,0,0,
CAMP04640,C0173,27-08-2025,Loyalty,Points,150,18,1,1,0,0,
CAMP04641,C0802,30-11-2025,New Product,Free Item,1,23,1,0,0,0,
CAMP04642,C0766,16-06-2024,Festival,Percentage Discount,30,32.5,1,1,1,0,
CAMP04643,C0497,01-07-2025,Discount,Percentage Discount,5,19.75,1,1,0,0,
CAMP04644,C0561,25-04-2025,Loyalty,Points,50,14,1,1,0,0,
CAMP04645,C0058,17-06-2024,Festival,Percentage Discount,30,32.5,1,1,0,0,
CAMP04646,C0137,03-05-2026,Birthday,Percentage Discount,20,22,1,1,1,1,08-05-2026
CAMP04647,C0789,29-10-2025,Win-back,Percentage Discount,25,32.75,1,1,0,0,
CAMP04648,C0702,07-05-2024,New Product,Free Item,1,23,1,1,0,0,
CAMP04649,C0015,13-03-2026,New Product,Free Item,1,23,1,1,1,0,
CAMP04650,C0556,11-06-2025,Loyalty,Points,250,22,1,0,0,0,
CAMP04651,C0871,12-02-2025,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP04652,C0362,24-08-2025,Win-back,Percentage Discount,25,32.75,1,1,0,0,
CAMP04653,C0475,21-06-2026,Loyalty,Points,150,18,1,0,0,0,
CAMP04654,C0018,22-11-2025,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP04655,C0545,20-06-2025,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP04656,C0402,10-12-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP04657,C0029,24-08-2026,Festival,Percentage Discount,25,30.75,1,1,0,0,
CAMP04658,C0177,13-05-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP04659,C0478,14-06-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP04660,C0623,06-03-2025,Discount,Percentage Discount,20,25,1,0,0,0,
CAMP04661,C0734,22-08-2026,Festival,Percentage Discount,30,32.5,1,1,1,0,
CAMP04662,C0136,17-05-2026,Festival,Percentage Discount,20,29,1,1,0,0,
CAMP04663,C0665,14-01-2025,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP04664,C0819,22-07-2025,Win-back,Percentage Discount,15,29.25,1,1,1,0,
CAMP04665,C0965,14-11-2025,Win-back,Percentage Discount,10,27.5,1,1,0,0,
CAMP04666,C0152,08-03-2025,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP04667,C0888,26-07-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP04668,C0897,16-07-2025,Festival,Percentage Discount,15,27.25,1,1,1,0,
CAMP04669,C0742,29-08-2026,New Product,Free Item,1,23,1,1,1,0,
CAMP04670,C0584,04-07-2026,Birthday,Percentage Discount,15,20.25,1,1,0,0,
CAMP04671,C0981,01-06-2026,Loyalty,Points,100,16,1,1,0,0,
CAMP04672,C0497,06-01-2026,Loyalty,Points,250,22,1,1,1,0,
CAMP04673,C0214,05-02-2026,Discount,Percentage Discount,10,21.5,1,1,0,0,
CAMP04674,C0417,26-01-2026,Birthday,Percentage Discount,15,20.25,1,1,0,0,
CAMP04675,C0814,31-10-2025,Festival,Percentage Discount,20,29,1,1,0,0,
CAMP04676,C0198,07-07-2025,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP04677,C0436,25-04-2025,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP04678,C0704,02-11-2024,Loyalty,Points,150,18,1,1,0,0,
CAMP04679,C0227,10-04-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP04680,C0953,31-05-2026,Festival,Percentage Discount,10,25.5,1,1,0,0,
CAMP04681,C0685,23-08-2026,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP04682,C0791,11-06-2026,Loyalty,Points,250,22,1,1,0,0,
CAMP04683,C0385,07-08-2026,Birthday,Percentage Discount,15,20.25,1,1,1,0,
CAMP04684,C0754,24-07-2026,Loyalty,Points,150,18,1,1,0,0,
CAMP04685,C0054,06-04-2024,Festival,Percentage Discount,15,27.25,1,1,0,0,
CAMP04686,C0124,27-08-2026,Loyalty,Points,50,14,1,1,0,0,
CAMP04687,C0517,31-12-2025,Festival,Percentage Discount,20,29,1,1,1,0,
CAMP04688,C0684,26-09-2024,Discount,Percentage Discount,10,21.5,1,1,1,0,
CAMP04689,C0850,16-07-2026,Discount,Percentage Discount,15,23.25,1,1,1,1,23-07-2026
CAMP04690,C0021,27-02-2025,Birthday,Percentage Discount,10,18.5,1,0,0,0,
CAMP04691,C0706,29-07-2024,New Product,Free Item,1,23,1,1,1,0,
CAMP04692,C0106,31-12-2023,Win-back,Percentage Discount,10,27.5,1,1,0,0,
CAMP04693,C0585,22-08-2026,Loyalty,Points,150,18,1,1,0,0,
CAMP04694,C0209,27-02-2024,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP04695,C0305,27-04-2026,Discount,Percentage Discount,20,25,1,1,1,0,
CAMP04696,C0232,24-12-2025,Festival,Percentage Discount,30,32.5,1,1,1,0,
CAMP04697,C0414,23-06-2026,Festival,Percentage Discount,20,29,1,1,0,0,
CAMP04698,C0831,10-08-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP04699,C0234,25-02-2026,Birthday,Percentage Discount,15,20.25,1,1,1,0,
CAMP04700,C0169,26-01-2025,Loyalty,Points,50,14,1,1,0,0,
CAMP04701,C0743,25-06-2026,Festival,Percentage Discount,10,25.5,1,1,0,0,
CAMP04702,C0100,07-08-2026,Loyalty,Points,50,14,1,1,0,0,
CAMP04703,C0796,02-07-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP04704,C0077,22-03-2026,Win-back,Percentage Discount,10,27.5,1,1,0,0,
CAMP04705,C0825,12-06-2026,Discount,Percentage Discount,5,19.75,1,1,0,0,
CAMP04706,C0100,21-12-2025,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP04707,C0201,08-08-2026,Win-back,Percentage Discount,10,27.5,1,1,0,0,
CAMP04708,C0685,22-03-2026,Discount,Percentage Discount,5,19.75,1,1,0,0,
CAMP04709,C0727,08-07-2026,Win-back,Percentage Discount,20,31,1,1,0,0,
CAMP04710,C0515,03-04-2026,Discount,Percentage Discount,10,21.5,1,1,1,0,
CAMP04711,C0976,24-08-2026,Discount,Percentage Discount,10,21.5,1,1,0,0,
CAMP04712,C0291,03-12-2025,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP04713,C0530,03-11-2025,New Product,Free Item,1,23,1,1,1,0,
CAMP04714,C0005,21-11-2025,Loyalty,Points,100,16,1,1,0,0,
CAMP04715,C0581,14-10-2024,Win-back,Percentage Discount,25,32.75,1,1,0,0,
CAMP04716,C0789,26-11-2025,Festival,Percentage Discount,15,27.25,1,1,1,0,
CAMP04717,C0441,21-06-2026,New Product,Free Item,1,23,1,1,1,0,
CAMP04718,C0300,24-05-2026,Win-back,Percentage Discount,25,32.75,1,1,1,0,
CAMP04719,C0844,18-12-2025,Festival,Percentage Discount,15,27.25,1,1,0,0,
CAMP04720,C0296,12-02-2025,Festival,Percentage Discount,10,25.5,1,1,0,0,
CAMP04721,C0539,10-04-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP04722,C0697,22-05-2024,Loyalty,Points,250,22,1,1,0,0,
CAMP04723,C0430,06-04-2026,Discount,Percentage Discount,15,23.25,1,1,1,0,
CAMP04724,C0931,23-02-2026,Festival,Percentage Discount,25,30.75,1,1,1,1,05-03-2026
CAMP04725,C0583,15-02-2025,Win-back,Percentage Discount,15,29.25,1,1,0,0,
CAMP04726,C0248,05-02-2026,New Product,Free Item,1,23,1,1,1,0,
CAMP04727,C0169,29-10-2024,Festival,Percentage Discount,20,29,1,1,0,0,
CAMP04728,C0223,16-07-2024,Win-back,Percentage Discount,20,31,1,1,1,0,
CAMP04729,C0039,19-07-2024,New Product,Free Item,1,23,1,1,0,0,
CAMP04730,C0764,11-06-2025,Discount,Percentage Discount,20,25,1,1,1,1,12-06-2025
CAMP04731,C0940,13-05-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP04732,C0295,27-01-2026,Win-back,Percentage Discount,20,31,1,1,0,0,
CAMP04733,C0294,14-04-2026,Birthday,Percentage Discount,20,22,1,1,1,0,
CAMP04734,C0639,12-06-2026,Win-back,Percentage Discount,20,31,1,1,0,0,
CAMP04735,C0326,06-05-2026,Birthday,Percentage Discount,10,18.5,1,1,1,0,
CAMP04736,C0744,26-06-2026,Birthday,Percentage Discount,15,20.25,1,1,1,1,29-06-2026
CAMP04737,C0038,30-05-2026,Win-back,Percentage Discount,15,29.25,1,0,0,0,
CAMP04738,C0434,13-04-2026,Win-back,Percentage Discount,15,29.25,1,1,0,0,
CAMP04739,C0946,11-06-2026,Festival,Percentage Discount,20,29,1,0,0,0,
CAMP04740,C0523,08-04-2025,Festival,Percentage Discount,30,32.5,1,1,1,0,
CAMP04741,C0182,06-04-2026,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP04742,C0379,09-07-2026,Discount,Percentage Discount,15,23.25,1,1,0,0,
CAMP04743,C0101,24-12-2025,Birthday,Percentage Discount,10,18.5,1,0,0,0,
CAMP04744,C0968,19-06-2024,Win-back,Percentage Discount,10,27.5,1,1,0,0,
CAMP04745,C0448,07-11-2025,Win-back,Percentage Discount,10,27.5,1,0,0,0,
CAMP04746,C0753,22-08-2025,Festival,Percentage Discount,20,29,1,1,0,0,
CAMP04747,C0205,26-06-2026,Birthday,Percentage Discount,20,22,1,1,1,0,
CAMP04748,C0173,17-08-2026,Discount,Percentage Discount,20,25,1,1,1,0,
CAMP04749,C0570,17-04-2026,Win-back,Percentage Discount,20,31,1,1,1,0,
CAMP04750,C0674,08-11-2025,New Product,Free Item,1,23,1,1,1,0,
CAMP04751,C0002,01-10-2025,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP04752,C0517,10-07-2026,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP04753,C0270,17-05-2026,Discount,Percentage Discount,5,19.75,1,1,0,0,
CAMP04754,C0767,07-11-2025,Festival,Percentage Discount,25,30.75,1,1,1,0,
CAMP04755,C0330,09-10-2025,Birthday,Percentage Discount,15,20.25,1,0,0,0,
CAMP04756,C0822,04-07-2026,Discount,Percentage Discount,10,21.5,1,1,0,0,
CAMP04757,C0258,29-04-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP04758,C0465,11-08-2026,Birthday,Percentage Discount,15,20.25,1,1,1,1,16-08-2026
CAMP04759,C0017,11-07-2026,Discount,Percentage Discount,5,19.75,1,1,1,1,24-07-2026
CAMP04760,C0568,25-01-2026,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP04761,C0713,28-06-2025,Loyalty,Points,250,22,1,1,0,0,
CAMP04762,C0093,10-06-2026,Festival,Percentage Discount,20,29,1,1,1,1,23-06-2026
CAMP04763,C0373,12-07-2025,Discount,Percentage Discount,20,25,1,1,1,1,19-07-2025
CAMP04764,C0129,10-08-2026,Win-back,Percentage Discount,25,32.75,1,1,0,0,
CAMP04765,C0619,26-12-2025,Festival,Percentage Discount,15,27.25,1,1,0,0,
CAMP04766,C0388,31-12-2024,Festival,Percentage Discount,15,27.25,1,1,0,0,
CAMP04767,C0003,08-02-2026,Festival,Percentage Discount,20,29,1,1,0,0,
CAMP04768,C0252,25-08-2025,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP04769,C0378,07-08-2026,Discount,Percentage Discount,5,19.75,1,1,1,0,
CAMP04770,C0086,30-05-2025,Loyalty,Points,50,14,1,0,0,0,
CAMP04771,C0587,19-04-2026,Loyalty,Points,100,16,1,1,0,0,
CAMP04772,C0850,04-05-2026,Loyalty,Points,250,22,1,1,1,0,
CAMP04773,C0857,19-07-2025,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP04774,C0417,03-07-2026,Discount,Percentage Discount,15,23.25,1,1,1,1,07-07-2026
CAMP04775,C0247,07-11-2025,Win-back,Percentage Discount,20,31,1,1,1,0,
CAMP04776,C0101,09-01-2026,Festival,Percentage Discount,25,30.75,1,1,0,0,
CAMP04777,C0981,18-05-2025,Win-back,Percentage Discount,20,31,1,1,1,0,
CAMP04778,C0244,30-06-2024,Discount,Percentage Discount,15,23.25,1,1,0,0,
CAMP04779,C0785,21-05-2026,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP04780,C0554,05-03-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP04781,C0289,06-11-2025,Festival,Percentage Discount,10,25.5,1,1,0,0,
CAMP04782,C0896,04-02-2026,Loyalty,Points,50,14,1,1,1,1,05-02-2026
CAMP04783,C0672,07-03-2026,Discount,Percentage Discount,20,25,1,1,1,0,
CAMP04784,C0636,22-11-2025,Birthday,Percentage Discount,20,22,1,1,1,0,
CAMP04785,C0098,03-08-2024,Discount,Percentage Discount,5,19.75,1,0,0,0,
CAMP04786,C0990,30-05-2026,Festival,Percentage Discount,25,30.75,1,1,0,0,
CAMP04787,C0449,18-02-2026,Birthday,Percentage Discount,15,20.25,1,1,1,1,25-02-2026
CAMP04788,C0070,20-09-2025,Festival,Percentage Discount,25,30.75,1,1,0,0,
CAMP04789,C0203,02-04-2026,Win-back,Percentage Discount,15,29.25,1,1,0,0,
CAMP04790,C0974,21-05-2026,Win-back,Percentage Discount,25,32.75,1,1,0,0,
CAMP04791,C0224,25-11-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP04792,C0867,27-01-2025,Festival,Percentage Discount,25,30.75,1,1,0,0,
CAMP04793,C0424,28-03-2026,Loyalty,Points,100,16,1,1,0,0,
CAMP04794,C0712,10-07-2026,Festival,Percentage Discount,10,25.5,1,1,1,0,
CAMP04795,C0388,29-04-2026,Festival,Percentage Discount,25,30.75,1,0,0,0,
CAMP04796,C0341,02-06-2026,Loyalty,Points,250,22,1,1,1,1,09-06-2026
CAMP04797,C0839,26-02-2026,Discount,Percentage Discount,10,21.5,1,1,0,0,
CAMP04798,C0959,30-08-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP04799,C0337,30-05-2024,Discount,Percentage Discount,10,21.5,1,1,0,0,
CAMP04800,C0586,12-06-2026,New Product,Free Item,1,23,1,1,1,0,
CAMP04801,C0870,22-10-2024,Win-back,Percentage Discount,20,31,1,1,0,0,
CAMP04802,C0094,23-06-2025,Loyalty,Points,50,14,1,1,1,1,03-07-2025
CAMP04803,C0365,20-12-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP04804,C0270,21-04-2026,Festival,Percentage Discount,15,27.25,1,1,0,0,
CAMP04805,C0819,15-01-2024,Birthday,Percentage Discount,15,20.25,1,0,0,0,
CAMP04806,C0462,19-03-2026,Birthday,Percentage Discount,10,18.5,1,1,1,0,
CAMP04807,C0916,24-01-2026,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP04808,C0311,27-07-2026,Loyalty,Points,50,14,1,1,0,0,
CAMP04809,C0005,07-01-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP04810,C0882,05-04-2025,New Product,Free Item,1,23,1,0,0,0,
CAMP04811,C0865,10-04-2026,Win-back,Percentage Discount,10,27.5,1,1,1,1,14-04-2026
CAMP04812,C0316,28-01-2026,Loyalty,Points,50,14,1,1,0,0,
CAMP04813,C0006,24-10-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP04814,C0811,20-06-2026,Festival,Percentage Discount,30,32.5,1,1,0,0,
CAMP04815,C0963,09-05-2026,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP04816,C0135,22-12-2025,Win-back,Percentage Discount,25,32.75,1,1,0,0,
CAMP04817,C0217,07-12-2025,Birthday,Percentage Discount,15,20.25,1,1,0,0,
CAMP04818,C0146,20-02-2024,New Product,Free Item,1,23,1,1,1,0,
CAMP04819,C0220,02-06-2025,Win-back,Percentage Discount,25,32.75,1,1,1,0,
CAMP04820,C0847,14-06-2026,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP04821,C0044,14-08-2026,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP04822,C0202,07-03-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP04823,C0341,06-05-2026,Discount,Percentage Discount,5,19.75,1,1,1,1,07-05-2026
CAMP04824,C0751,30-06-2026,Loyalty,Points,250,22,1,1,0,0,
CAMP04825,C0891,31-07-2026,Loyalty,Points,50,14,1,1,0,0,
CAMP04826,C0164,27-09-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP04827,C0585,22-09-2025,Discount,Percentage Discount,10,21.5,1,1,1,1,05-10-2025
CAMP04828,C0151,10-11-2025,Win-back,Percentage Discount,25,32.75,1,1,0,0,
CAMP04829,C0452,29-11-2025,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP04830,C0014,05-06-2025,Festival,Percentage Discount,15,27.25,1,1,1,0,
CAMP04831,C0546,19-10-2025,Loyalty,Points,250,22,1,1,0,0,
CAMP04832,C0444,06-04-2026,Birthday,Percentage Discount,15,20.25,1,1,1,1,18-04-2026
CAMP04833,C0451,02-08-2026,Birthday,Percentage Discount,15,20.25,1,1,0,0,
CAMP04834,C0709,28-07-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP04835,C0514,31-07-2026,Festival,Percentage Discount,30,32.5,1,1,0,0,
CAMP04836,C0598,07-12-2025,Loyalty,Points,50,14,1,1,1,0,
CAMP04837,C0023,16-06-2024,Discount,Percentage Discount,10,21.5,1,0,0,0,
CAMP04838,C0416,13-07-2026,Festival,Percentage Discount,30,32.5,1,1,0,0,
CAMP04839,C0236,26-07-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP04840,C0659,17-12-2025,Discount,Percentage Discount,10,21.5,1,1,0,0,
CAMP04841,C0142,15-12-2025,New Product,Free Item,1,23,1,1,1,0,
CAMP04842,C0007,20-07-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP04843,C0877,22-02-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP04844,C0699,19-08-2024,New Product,Free Item,1,23,1,1,1,0,
CAMP04845,C0292,27-04-2024,Loyalty,Points,150,18,1,1,0,0,
CAMP04846,C0384,22-06-2026,Loyalty,Points,50,14,1,1,0,0,
CAMP04847,C0412,19-04-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP04848,C0455,04-01-2026,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP04849,C0550,26-02-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP04850,C0729,29-04-2025,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP04851,C0536,15-05-2026,Loyalty,Points,250,22,1,1,0,0,
CAMP04852,C0309,15-07-2025,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP04853,C0417,30-12-2025,Birthday,Percentage Discount,15,20.25,1,1,1,0,
CAMP04854,C0500,26-06-2026,Win-back,Percentage Discount,25,32.75,1,0,0,0,
CAMP04855,C0459,14-03-2026,Loyalty,Points,250,22,1,1,0,0,
CAMP04856,C0138,25-07-2024,Festival,Percentage Discount,20,29,1,1,0,0,
CAMP04857,C0883,31-07-2025,Loyalty,Points,50,14,1,1,0,0,
CAMP04858,C0803,09-02-2026,Win-back,Percentage Discount,10,27.5,1,1,1,1,15-02-2026
CAMP04859,C0962,27-10-2025,Win-back,Percentage Discount,10,27.5,1,1,0,0,
CAMP04860,C0350,10-06-2026,Loyalty,Points,150,18,1,1,1,0,
CAMP04861,C0143,24-02-2026,Festival,Percentage Discount,15,27.25,1,1,1,0,
CAMP04862,C0963,25-08-2026,Win-back,Percentage Discount,10,27.5,1,1,0,0,
CAMP04863,C0385,10-05-2026,Festival,Percentage Discount,10,25.5,1,1,0,0,
CAMP04864,C0225,02-07-2026,Win-back,Percentage Discount,25,32.75,1,1,0,0,
CAMP04865,C0789,05-08-2026,Win-back,Percentage Discount,15,29.25,1,0,0,0,
CAMP04866,C0281,29-10-2024,Win-back,Percentage Discount,15,29.25,1,1,0,0,
CAMP04867,C0730,05-04-2025,New Product,Free Item,1,23,1,1,1,1,16-04-2025
CAMP04868,C0710,07-05-2026,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP04869,C0056,21-04-2026,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP04870,C0182,19-07-2026,Birthday,Percentage Discount,15,20.25,1,0,0,0,
CAMP04871,C0957,12-08-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP04872,C0798,06-07-2025,Loyalty,Points,100,16,1,1,1,0,
CAMP04873,C0586,22-07-2026,Loyalty,Points,100,16,1,1,0,0,
CAMP04874,C0899,28-03-2025,Win-back,Percentage Discount,10,27.5,1,1,1,1,30-03-2025
CAMP04875,C0740,28-06-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP04876,C0719,10-10-2025,New Product,Free Item,1,23,1,1,1,0,
CAMP04877,C0265,01-06-2025,Loyalty,Points,150,18,1,1,0,0,
CAMP04878,C0282,05-02-2025,New Product,Free Item,1,23,1,1,1,1,14-02-2025
CAMP04879,C0832,19-12-2025,New Product,Free Item,1,23,1,1,1,0,
CAMP04880,C0331,15-04-2026,Festival,Percentage Discount,10,25.5,1,1,0,0,
CAMP04881,C0232,15-06-2026,New Product,Free Item,1,23,1,1,0,0,
